Pressure [Pa],Mole fraction CH4,Mole Fraction CO2,Uptake_CH4 [mg/gr],Uptake_CO2 [mg/gr],Error_CH4 [mg/gr],Error_CO2 [mg/gr]
380000.62,0.42,.58,10.5236424247,124.1414712788,0.0766912082,1.4100486463
380000.62,0.44,.56,11.0991294042,120.0056496129,0.0446084414,1.0076517662
380000.62,0.46,.54,11.5611172204,115.4859153399,0.0687255541,0.9362701310
380000.62,0.48,.52,12.0207015249,111.3649678931,0.0969938975,1.0243158095
380000.62,0.5,.50,12.5571365751,107.1459858209,0.1204111894,0.8968899895
380000.62,0.52,.48,13.0749392739,102.6153775925,0.0999129364,0.9414653690
380000.62,0.54,.46,13.5771294181,98.7955767386,0.0879220417,1.0700461975
380000.62,0.56,.44,13.9559392954,93.5514003903,0.0968104064,0.8826082664
380000.62,0.58,.42,14.5465252586,89.6993720619,0.0740374576,1.1171133200
380000.62,0.6,.40,15.0161344666,85.6468798275,0.1195006892,0.7064449487
380000.62,0.62,.38,15.4974941762,81.8228533432,0.0787500847,0.7829941590
380000.62,0.64,.36,16.0591147420,77.8054620119,0.0700045446,0.9486610069
380000.62,0.66,.34,16.4546054013,73.0494304871,0.0744579073,0.6333433885
380000.62,0.68,.32,17.1169885729,68.8306737820,0.2046512863,0.3591678647
380000.62,0.7,.30,17.5408283444,64.6692166250,0.1878465548,0.5925341608
380000.62,0.72,.28,18.0693954888,60.8322315408,0.1994640681,0.6980260448
380000.62,0.74,.26,18.6627136491,56.1828549273,0.1019153450,0.7032148871
380000.62,0.76,.24,19.1871927693,51.7793536612,0.1087239911,0.3607524235
380000.62,0.78,.22,19.6755164999,47.7299602223,0.1742414516,0.6432303492
380000.62,0.8,.20,20.2794142202,43.2887099913,0.1410970565,0.6606570138
380000.62,0.82,.18,20.7180448330,39.3578032288,0.1703181105,0.8607660160
380000.62,0.84,.16,21.3145060471,35.1158900691,0.0981359804,0.3225398707
380000.62,0.86,.14,21.7846904544,30.6746961798,0.0865717329,0.3113607017
380000.62,0.88,.12,22.3703666800,26.4331210705,0.1802761832,0.2541595801
380000.62,0.9,.10,22.8670924302,21.9732217241,0.1514747232,0.4331204579
380000.62,0.92,.08,23.2337820348,17.6280341574,0.1708141018,0.1396838159
380000.62,0.94,.06,23.9324849386,13.3692748178,0.2011976624,0.2139768463
380000.62,0.96,.04,24.3551537686,8.9498288397,0.2432726705,0.1213319722
380000.62,0.98,.02,24.9312775760,4.4509410101,0.1364438210,0.0504022380
380000.62,1,0,25.4191493642,0.0000000000,0.2438180283,0.0000000000
400000.6,0,1.00,0.0000000000,234.7234016883,0.0000000000,1.0172246883
400000.6,0.02,.98,0.5445289272,227.7397868434,0.0123649806,3.0960063622
400000.6,0.04,.96,1.0924063364,223.6496019858,0.0111798926,1.2658019482
400000.6,0.06,.94,1.6391333470,219.1497563466,0.0152450754,2.8552359264
400000.6,0.08,.92,2.1918383225,214.9357886892,0.0107969276,0.8073681524
400000.6,0.1,.90,2.7399211601,208.4418398947,0.0314176872,1.4300302489
400000.6,0.12,.88,3.2495478106,203.3772810092,0.0227473046,2.3176879919
400000.6,0.14,.86,3.7987194185,198.3598238172,0.0218061016,1.2384213439
400000.6,0.16,.84,4.3351133830,193.4983768995,0.0138862575,1.3084841409
400000.6,0.18,.82,4.8744244301,188.7444300191,0.0247413008,1.6040928012
400000.6,0.2,.80,5.4173510161,185.0695964587,0.0224969172,2.4178988671
400000.6,0.22,.78,5.9344141729,178.5026287709,0.0516853859,1.7069515932
400000.6,0.24,.76,6.4605983484,174.3665253963,0.0272588331,1.8153109076
400000.6,0.26,.74,7.0001764523,169.3923386596,0.0199773332,0.9971534523
400000.6,0.28,.72,7.5194376925,163.8225634039,0.0230595417,2.1762210625
400000.6,0.3,.70,8.0322484824,159.8092850195,0.0306237692,2.2122504965
400000.6,0.32,.68,8.5547554905,154.8175760021,0.0365947729,1.1309779056
400000.6,0.34,.66,9.0759888427,150.5338009305,0.0391411540,1.1540873008
400000.6,0.36,.64,9.6393966353,146.1317082079,0.1205262224,1.1903807144
400000.6,0.38,.62,10.1323630466,140.0461806767,0.0503692744,1.1880133750
400000.6,0.4,.60,10.5882701836,135.5320805776,0.0519548795,0.4855453958
400000.6,0.42,.58,11.1433581280,130.9440037758,0.1286397406,1.6881280769
400000.6,0.44,.56,11.7111415444,126.9570369833,0.0609599663,1.4546433512
400000.6,0.46,.54,12.1969795920,121.6965215309,0.0882487240,0.8651362070
400000.6,0.48,.52,12.6898843748,116.5527461609,0.0845422545,0.9855043946
400000.6,0.5,.50,13.2816207368,112.7843853144,0.0908752305,1.4324960382
400000.6,0.52,.48,13.7123012724,107.3297725724,0.1045670307,1.1316120436
400000.6,0.54,.46,14.2551867728,103.5207893323,0.0279899902,0.7231811070
400000.6,0.56,.44,14.7595750004,99.0459594250,0.0644864171,0.9986941631
400000.6,0.58,.42,15.2231446148,94.5247602669,0.1171783112,0.9040438124
400000.6,0.6,.40,15.7947079128,90.2956930236,0.1207264061,1.2038734130
400000.6,0.62,.38,16.3489330581,85.6132438095,0.1581625284,0.5842065511
400000.6,0.64,.36,16.8601620498,81.1408365970,0.0891815272,0.7877587738
400000.6,0.66,.34,17.4806583807,76.5266172284,0.0596422556,0.4026297535
400000.6,0.68,.32,17.9797260141,72.5811179556,0.1428441112,0.2198375943
400000.6,0.7,.30,18.4948786872,67.8416509021,0.0996044243,0.7580498305
400000.6,0.72,.28,19.0285609975,63.6555160636,0.2514502576,0.5723884290
400000.6,0.74,.26,19.5617297369,59.1148790056,0.1242832915,0.6514512523
400000.6,0.76,.24,19.9345205635,54.2659399539,0.1812746931,0.4285930651
400000.6,0.78,.22,20.7497629703,49.9496556992,0.0785632669,0.6660838732
400000.6,0.8,.20,21.2567395951,45.8491039617,0.1647528697,0.4264924397
400000.6,0.82,.18,21.6588245044,41.1159471828,0.2145237029,0.4397754638
400000.6,0.84,.16,22.2975834157,36.8199459540,0.2206432498,0.4585948717
400000.6,0.86,.14,22.8375723763,32.1358628295,0.1281402090,0.3432787954
400000.6,0.88,.12,23.3393311210,27.5312778982,0.1350991448,0.3076350575
400000.6,0.9,.10,23.9581840252,23.1165646261,0.2669174812,0.3052727619
400000.6,0.92,.08,24.4744460114,18.4914713019,0.1987070211,0.1360492714
400000.6,0.94,.06,25.1217096564,13.9658774882,0.1578955940,0.1836795520
400000.6,0.96,.04,25.6528035695,9.3478268814,0.0737561349,0.1770690793
400000.6,0.98,.02,26.1803435721,4.6746740542,0.2891419635,0.0587892249
400000.6,1,0,26.7274814393,0.0000000000,0.1617661910,0.0000000000
420000.58,0,1.00,0.0000000000,248.3058173034,0.0000000000,2.6523422220
420000.58,0.02,.98,0.5747063518,242.4828422742,0.0098527913,0.7591117686
420000.58,0.04,.96,1.1491661895,235.5883600598,0.0294354990,1.1629839312
420000.58,0.06,.94,1.7263787672,229.8393053917,0.0161572443,0.1568810534
420000.58,0.08,.92,2.2922927856,225.2248606561,0.0129967568,2.7449310446
420000.58,0.1,.90,2.8492501279,218.9547012475,0.0215637139,2.6593130985
420000.58,0.12,.88,3.4282499322,213.9429345711,0.0208962193,1.7395952602
420000.58,0.14,.86,3.9919658673,207.9407928131,0.0234056043,1.1864674756
420000.58,0.16,.84,4.5706986147,205.1817378723,0.0378951647,2.4979162200
420000.58,0.18,.82,5.1345994353,200.1558294196,0.0430554492,1.5952075411
420000.58,0.2,.80,5.7039235643,193.3935812657,0.0374340509,2.0738713381
420000.58,0.22,.78,6.2248487740,188.7391338957,0.0299728632,3.3813155675
420000.58,0.24,.76,6.8047319202,183.0371809211,0.0442730868,0.3746474070
420000.58,0.26,.74,7.3631478038,178.4084817257,0.0542813661,2.3968032109
420000.58,0.28,.72,7.9188725761,174.1494406774,0.0720136871,3.0463386953
420000.58,0.3,.70,8.4281089127,167.8069384763,0.0721128332,1.7158132009
420000.58,0.32,.68,8.9944132450,162.9240816979,0.0366563281,0.9363663276
420000.58,0.34,.66,9.5753440758,158.2559996272,0.0652430220,2.2418225559
420000.58,0.36,.64,10.0937630597,152.7629618194,0.0695392603,0.6147047830
420000.58,0.38,.62,10.6209332913,147.9168961964,0.0320350158,0.9266648031
420000.58,0.4,.60,11.1724673252,143.9347184517,0.0835181729,0.9792769764
420000.58,0.42,.58,11.7015685833,137.5990336010,0.0734367672,0.5651053733
420000.58,0.44,.56,12.2254108756,132.7653631605,0.0721350175,1.2602936721
420000.58,0.46,.54,12.7931532063,129.0506959908,0.1206350668,1.7489648121
420000.58,0.48,.52,13.3319506825,122.9207148279,0.0915791452,1.4039807430
420000.58,0.5,.50,13.9071911480,118.7362702415,0.1348097636,2.3129349386
420000.58,0.52,.48,14.4463789381,113.7876063124,0.0602414203,1.5118712410
420000.58,0.54,.46,14.8697051388,108.7662051987,0.1117052000,1.0354214722
420000.58,0.56,.44,15.5259665455,103.4875477065,0.0713888884,1.0065144790
420000.58,0.58,.42,16.0549240037,99.5848118133,0.1379876653,0.9862615665
420000.58,0.6,.40,16.5624963707,94.8007784445,0.1319015477,0.5968987740
420000.58,0.62,.38,17.0571267517,89.5905761646,0.1154831184,0.8976500593
420000.58,0.64,.36,17.6909553826,85.4377392937,0.1511906262,0.7042573196
420000.58,0.66,.34,18.2267946905,80.2436507511,0.0934144738,0.5724906158
420000.58,0.68,.32,18.6700885269,75.7709618299,0.1190230508,0.7365577745
420000.58,0.7,.30,19.2713773071,70.8016204827,0.1061328325,0.6114941624
420000.58,0.72,.28,19.9387934732,67.1992987399,0.1080983925,0.3674171159
420000.58,0.74,.26,20.4722292695,61.9793493393,0.1410142883,0.4736922864
420000.58,0.76,.24,20.9927436226,57.2159933886,0.1240109588,0.7590963004
420000.58,0.78,.22,21.6447732052,52.7231904667,0.0904266992,0.6586925010
420000.58,0.8,.20,22.1880284766,47.7136211181,0.1819082539,0.5120726996
420000.58,0.82,.18,22.8159818567,43.1795197019,0.1216838342,0.5224317626
420000.58,0.84,.16,23.4063007631,38.5668215602,0.0839047839,0.5002681189
420000.58,0.86,.14,23.9199948949,33.7382218761,0.1207345477,0.4863124124
420000.58,0.88,.12,24.3261267428,28.8017277626,0.2070405024,0.3964805542
420000.58,0.9,.10,25.0092581776,24.2635697411,0.1544947559,0.3309289531
420000.58,0.92,.08,25.5718647996,19.3099477390,0.1456531250,0.1899300117
420000.58,0.94,.06,26.2603168287,14.6856995409,0.2481887186,0.1428824042
420000.58,0.96,.04,26.7816939809,9.8226750545,0.1348490489,0.0904167111
420000.58,0.98,.02,27.3466630288,4.8716447724,0.2563161142,0.0826174988
420000.58,1,0,27.8365891006,0.0000000000,0.1555023924,0.0000000000
440000.56,0,1.00,0.0000000000,260.5160862159,0.0000000000,3.0862558226
440000.56,0.02,.98,0.6029116642,254.5109020040,0.0175274042,2.4402178341
440000.56,0.04,.96,1.1972775091,247.9770632585,0.0167404823,3.8370633694
440000.56,0.06,.94,1.8155962995,242.1370730243,0.0081247838,1.6281808786
440000.56,0.08,.92,2.4112563430,237.5660114274,0.0217300964,1.4486502854
440000.56,0.1,.90,2.9846684962,230.5979469023,0.0170003331,1.2890618984
440000.56,0.12,.88,3.6196269830,224.8209467319,0.0244718544,2.6750552844
440000.56,0.14,.86,4.1985651588,220.3194671823,0.0179805313,0.9892316525
440000.56,0.16,.84,4.7717924264,214.6783632854,0.0112065496,1.4378215994
440000.56,0.18,.82,5.3657268718,209.5683929586,0.0290036083,2.5617840089
440000.56,0.2,.80,5.9465755312,202.2523618557,0.0455554179,3.4548520987
440000.56,0.22,.78,6.5481519111,198.9123109063,0.0563094463,2.0507448371
440000.56,0.24,.76,7.1147643859,193.6776563119,0.0336761407,1.4590267928
440000.56,0.26,.74,7.7052476350,185.9850933697,0.0511876955,1.8626125543
440000.56,0.28,.72,8.2749620779,180.9057166070,0.0784702507,1.9887571538
440000.56,0.3,.70,8.8260030837,174.6343176801,0.0674127305,1.5165453075
440000.56,0.32,.68,9.3836999681,171.8972923591,0.0598645131,1.6789907520
440000.56,0.34,.66,10.0242871917,166.0554991893,0.0553781654,0.3404766857
440000.56,0.36,.64,10.5557508758,159.9724506946,0.0368345283,1.7106827762
440000.56,0.38,.62,11.1309091700,155.3802046040,0.0604436421,2.7258780179
440000.56,0.4,.60,11.6907425092,149.8849694685,0.0443687501,0.9042461632
440000.56,0.42,.58,12.2607034661,144.8216501012,0.0814696523,1.5861654731
440000.56,0.44,.56,12.8300070523,139.2599880558,0.1465459386,0.5059333537
440000.56,0.46,.54,13.4174705046,134.1139026746,0.0897044985,1.3412648345
440000.56,0.48,.52,13.9982575355,128.8921503383,0.1293455490,2.0806703740
440000.56,0.5,.50,14.5482919425,123.9949827583,0.1254399409,0.6388588066
440000.56,0.52,.48,15.1630773653,119.1633406203,0.0321963500,0.3289130079
440000.56,0.54,.46,15.7327096368,114.8703818454,0.1135949135,1.2022428519
440000.56,0.56,.44,16.1927253408,109.0407584911,0.0706774645,1.2026548501
440000.56,0.58,.42,16.7429857190,104.2527812005,0.1433471121,0.7500063252
440000.56,0.6,.40,17.2427928944,98.4570192311,0.1308020554,1.5210622511
440000.56,0.62,.38,17.8784909232,93.7580618876,0.1882178670,0.9316017316
440000.56,0.64,.36,18.5383267832,88.7013908456,0.1237421399,1.0748979231
440000.56,0.66,.34,19.1156420750,83.8275487454,0.1578019301,0.7739559084
440000.56,0.68,.32,19.6414975652,79.0080764229,0.1654443292,1.1963271271
440000.56,0.7,.30,20.2632880948,74.1995907395,0.1129022142,1.0362879258
440000.56,0.72,.28,20.7806388512,69.5391148035,0.1654555822,0.7565372532
440000.56,0.74,.26,21.3811470038,64.4675695424,0.1448710143,0.4567384091
440000.56,0.76,.24,22.0069844718,59.6078128769,0.1344009035,1.0783414524
440000.56,0.78,.22,22.5110029284,54.5997647553,0.0721524288,0.4001309021
440000.56,0.8,.20,23.0083244208,49.8931449353,0.2111185692,0.5704770428
440000.56,0.82,.18,23.7329112966,44.7042398327,0.1380488691,0.4070168583
440000.56,0.84,.16,24.3296395675,39.8889367989,0.1401106207,0.5198238327
440000.56,0.86,.14,25.0367239480,35.2316723420,0.2245373043,0.4591504266
440000.56,0.88,.12,25.6581652494,30.2609224513,0.1891612474,0.3519973281
440000.56,0.9,.10,26.2531473793,25.3136670657,0.1208672004,0.3101278754
440000.56,0.92,.08,26.8677273738,20.4322751725,0.3052841709,0.1738472166
440000.56,0.94,.06,27.4657703861,15.3446725159,0.1671219788,0.2168770800
440000.56,0.96,.04,28.1439509978,10.2944807738,0.1800486082,0.1128980084
440000.56,0.98,.02,28.5029781249,5.1104774025,0.1395687166,0.0698443597
440000.56,1,0,29.1505909981,0.0000000000,0.1776810862,0.0000000000
460000.54,0,1.00,0.0000000000,272.1265973206,0.0000000000,3.3281754424
460000.54,0.02,.98,0.6294119214,265.0604981703,0.0139066758,2.7557519953
460000.54,0.04,.96,1.2646785507,260.7611727789,0.0066054051,1.5914891757
460000.54,0.06,.94,1.9013010071,255.7668720415,0.0109573316,1.6063360141
460000.54,0.08,.92,2.5257621053,247.2432121128,0.0153418287,2.6072487674
460000.54,0.1,.90,3.1546193701,241.8674214632,0.0185914723,1.6824022820
460000.54,0.12,.88,3.7533402960,237.2432859486,0.0253453341,1.1889072814
460000.54,0.14,.86,4.3971527447,231.9760094875,0.0421457994,0.8150320027
460000.54,0.16,.84,5.0053233746,224.1547056726,0.0364513715,1.9236447411
460000.54,0.18,.82,5.5921499991,218.7674776500,0.0167966759,1.9324738456
460000.54,0.2,.80,6.2430086402,213.5460633642,0.0211164418,1.7294761786
460000.54,0.22,.78,6.8338000317,206.6278612778,0.0582803023,2.3167618091
460000.54,0.24,.76,7.4262759358,201.0533533159,0.0494037553,2.0765263113
460000.54,0.26,.74,8.0214840369,195.0669872447,0.0649938797,1.8845900990
460000.54,0.28,.72,8.6799640697,191.0846968166,0.0384397965,1.6742404164
460000.54,0.3,.70,9.2503564262,184.5910297308,0.0173089589,1.7322421939
460000.54,0.32,.68,9.8759268374,178.8742025372,0.0668525057,1.3009340581
460000.54,0.34,.66,10.4320419235,173.3212734613,0.0496343335,1.2484168402
460000.54,0.36,.64,11.0778881129,167.9822176252,0.0928931254,2.2824538906
460000.54,0.38,.62,11.6848056299,162.2392478649,0.1339432590,2.1920304917
460000.54,0.4,.60,12.2738508805,157.5588269534,0.0606239505,1.1837961462
460000.54,0.42,.58,12.8357385032,150.1063361595,0.0674840415,1.3119334599
460000.54,0.44,.56,13.3903334196,146.2266440375,0.1262715705,1.2117448782
460000.54,0.46,.54,14.0003118190,140.1465816549,0.0977573148,1.4899334732
460000.54,0.48,.52,14.6484382630,135.1941991711,0.0408836215,1.4926502798
460000.54,0.5,.50,15.1776216925,129.4234529336,0.1229942877,0.9611560197
460000.54,0.52,.48,15.7594153223,124.5626821168,0.0431734951,0.5116254358
460000.54,0.54,.46,16.3496931430,118.4650974535,0.1625586203,1.0442748091
460000.54,0.56,.44,16.9968335310,113.8900355932,0.1077899867,1.1647505233
460000.54,0.58,.42,17.5137528879,108.6225337652,0.0921803706,0.8215961320
460000.54,0.6,.40,18.2351761672,103.7000124028,0.1095900240,1.3230592914
460000.54,0.62,.38,18.7278344360,98.8331003365,0.1400218406,0.5134933726
460000.54,0.64,.36,19.3792477337,92.3135723926,0.0863401635,1.0733741176
460000.54,0.66,.34,19.8664210655,87.9231424099,0.1030526361,0.7764094710
460000.54,0.68,.32,20.4835483716,82.3969193181,0.1157087596,0.4696919892
460000.54,0.7,.30,21.0021933267,77.2784977305,0.1523336075,0.5203435754
460000.54,0.72,.28,21.6816886797,72.6624190845,0.1545385226,0.5810573658
460000.54,0.74,.26,22.2590450572,67.1464501891,0.1825530750,0.6485966590
460000.54,0.76,.24,22.9071098728,62.1724324776,0.1003062253,0.7300169837
460000.54,0.78,.22,23.5308725145,57.2700814577,0.0957064384,0.6253250742
460000.54,0.8,.20,24.1115979169,52.2588781987,0.1855162294,0.6035539553
460000.54,0.82,.18,24.7782539981,46.9313724190,0.0527037876,0.7100634742
460000.54,0.84,.16,25.4069263774,41.8450656224,0.0894998064,0.3250890274
460000.54,0.86,.14,26.0032027059,36.6567802789,0.1061747188,0.3251288690
460000.54,0.88,.12,26.5301058807,31.3799257223,0.1567143324,0.2453533368
460000.54,0.9,.10,27.3699586037,26.3565526477,0.3011191948,0.3062511205
460000.54,0.92,.08,27.8639316140,21.0253846551,0.1613924673,0.2447889679
460000.54,0.94,.06,28.6486473679,16.0326051446,0.2389479483,0.1229680403
460000.54,0.96,.04,29.2612347074,10.7140013597,0.4265827605,0.0920346777
460000.54,0.98,.02,29.8315448925,5.2961797730,0.2792570078,0.0861335423
460000.54,1,0,30.4390170661,0.0000000000,0.1684537033,0.0000000000
480000.52,0,1.00,0.0000000000,285.1961340889,0.0000000000,2.4196137251
480000.52,0.02,.98,0.6620955718,279.6697419719,0.0097476823,2.4482216756
480000.52,0.04,.96,1.3157069528,272.5143975076,0.0044772480,0.9674216731
480000.52,0.06,.94,1.9697291905,267.2641362516,0.0285304724,2.2636760197
480000.52,0.08,.92,2.6314549913,258.9838162921,0.0085665732,1.1731519049
480000.52,0.1,.90,3.2802388061,252.6623295595,0.0180352054,1.3726937191
480000.52,0.12,.88,3.9295772774,248.2398411275,0.0331548589,1.2395683972
480000.52,0.14,.86,4.5735129831,240.6971472101,0.0365050850,2.7743290640
480000.52,0.16,.84,5.2128881794,236.7511408616,0.0312165170,2.7959319563
480000.52,0.18,.82,5.8450322978,229.0650572194,0.0471593409,1.6885613341
480000.52,0.2,.80,6.5069018985,222.6692557336,0.0362563576,2.5509619724
480000.52,0.22,.78,7.1149081858,216.6840728389,0.0254166705,2.2736225979
480000.52,0.24,.76,7.7786060987,211.9311964515,0.0645239137,3.0268276505
480000.52,0.26,.74,8.4437009245,205.3056896973,0.0671113334,2.2411023676
480000.52,0.28,.72,9.0307124344,199.6174277652,0.0730973103,1.7745231294
480000.52,0.3,.70,9.6630208955,193.7678030937,0.0441469322,2.4729872359
480000.52,0.32,.68,10.2860439952,186.9272399231,0.1215237162,1.4919418095
480000.52,0.34,.66,10.9091492662,181.8245940223,0.0916868046,1.3177553860
480000.52,0.36,.64,11.5278378277,175.6300452269,0.0777486892,1.2634308207
480000.52,0.38,.62,12.2021563864,170.2772983483,0.0906858949,1.4879996829
480000.52,0.4,.60,12.8019249968,164.6088687082,0.0513696303,1.9200908051
480000.52,0.42,.58,13.4222775280,157.8377185596,0.0773325691,1.2208681924
480000.52,0.44,.56,14.0342691253,153.0698552698,0.1626533888,1.0526127708
480000.52,0.46,.54,14.6262520013,147.2515566049,0.1236143482,1.5090672368
480000.52,0.48,.52,15.2329846328,141.3589431868,0.0594091776,1.4291661876
480000.52,0.5,.50,15.8602190136,135.8095072986,0.1167247446,1.3141777034
480000.52,0.52,.48,16.4671776164,129.8700175540,0.1338871921,1.0994123181
480000.52,0.54,.46,17.0754304177,124.9324529474,0.1218859787,0.9017260414
480000.52,0.56,.44,17.6719738030,118.9865402445,0.0591037223,0.9411750903
480000.52,0.58,.42,18.2992492696,113.0957297620,0.0804234116,1.3712369292
480000.52,0.6,.40,18.9782105089,108.0774274440,0.1562923465,0.9242718710
480000.52,0.62,.38,19.5653247330,102.6148705168,0.1921415802,1.0993679276
480000.52,0.64,.36,20.1112505730,96.5486118602,0.0701012670,1.0580568183
480000.52,0.66,.34,20.6447890834,91.5135197041,0.1279458044,1.3333042719
480000.52,0.68,.32,21.3510312077,86.3786463288,0.1397043664,1.1445499372
480000.52,0.7,.30,22.0349021846,80.3473758919,0.1387729553,0.7840305796
480000.52,0.72,.28,22.4725467413,75.3434407172,0.1500762953,1.1615320342
480000.52,0.74,.26,23.1534184643,69.6111758872,0.0847209075,0.3633875370
480000.52,0.76,.24,23.9003148590,64.5279678863,0.1730002886,0.6703354841
